id,text,username,longtitude,latitude,created_at_local,source_clean
5.80711E+17,#uufowh15 WE have got to be MORE present for transgender youth...THIS trend MUST END! No more trans suicide! #HisNameWasBlake,Adam Lawrence Dyer,-117.195749,32.732664,40:16.4,Twitter for Android
5.80769E+17,Still can't believe someone almost got convicted of murder because of cyber bullying someone who committed suicide.,Nathan Greene,-84.719966,39.561299,33:02.7,Twitter for iPhone
5.80888E+17,"There's a lady bug in my room that's trying to commit suicide, it keeps flying into the wall",Harold Smith,-82.88435,41.07113,23:59.8,Twitter for Android
5.80894E+17,64 fans have committed suicide in the past three hours.,Stay Strong Zayn,-83.253442,39.551557,47:10.0,Twitter for iPhone
5.80894E+17,"@megynkelly if that's the truth we could have one pilot just doing a suicide trip!!!! how jacked up is that wow !!! Get on it Miss Kelly 
😎😎",Jim Maisano,-116.583253,34.047636,47:47.3,Twitter for iPhone
5.80895E+17,@AndrewLouer Yes I heard in the last three hours 64 fans have committed suicide.,Stay Strong Zayn,-83.253581,39.550886,52:36.1,Twitter for iPhone
5.80896E+17,@979WNCI @zaynmalik @onedirection I've heard that 64 fans have committed suicide in the past three hours.,Stay Strong Zayn,-83.253837,39.550881,56:10.2,Twitter for iPhone
5.80896E+17,@ReaI_Liam_Payne I heard 64 fans have commuted suicide in the last three hours. Always in me prayers.Xx,Stay Strong Zayn,-83.25372,39.551483,57:32.9,Twitter for iPhone
5.80909E+17,Are girls really committing suicide because zayn left 1D??😴,◆bonnie,-117.562175,34.492294,46:41.1,Twitter for Android
5.80924E+17,@KalebBemis @SoDamnTrue well that's suicide then bc you'd die without me so💁,eri☪a,-83.481326,41.050427,46:54.8,Twitter for iPhone
5.80947E+17,@LisaO740 thanks for the follow! Hope you enjoyed our class! #socialmedia #911tech #majorincidents #chemicalsuicide,Heather Gonzalez,-122.38352,37.612658,18:26.0,Twitter for iPhone
5.80947E+17,@87redgirl thanks for the follow! Hope you enjoyed our classes! #socialmedia #911tech #chemicalsuicide #majorincidents,Heather Gonzalez,-122.383473,37.612348,19:22.8,Twitter for iPhone
5.81069E+17,Holy shit!!!! She was a suicide girl this whole time what the fuck o.o,evan weiler,-117.076103,32.561226,22:44.8,Twitter for Android
5.81118E+17,"The German media is totally freaked out by the pilot suicide. 28, white, standard issue German dude. Why did he mix airbus with granite?",Bryan Suits,-118.384498,34.350817,38:22.7,Twitter for iPhone
5.81119E+17,"To this day, the Egyptians refuse to accept pilot suicide in the 1999 EgyptAir crash. Cancelled a Boeing deal because of it.",Bryan Suits,-118.384499,34.350816,43:12.7,Twitter for iPhone
5.81134E+17,"Lufthansa CEO issuing excellent statement re: #germanwings: ""Don't call this suicide. People on plane did not want to die.""",Candice Greaux,-81.840653,41.408142,43:17.0,Twitter for iPhone
5.81238E+17,This bitch on IG on the brink of suicide because her bf broke with her after a month 😂😂😂😭😭😭😭,isabël blancø,-117.038744,32.593325,35:21.8,Twitter for iPhone
5.8131E+17,no offense but can u guys not message me like I'm on the verge of suicide I'm just having a shitty day and heart problems I'm cool everyone,J,-81.720004,41.445603,22:53.4,Twitter for iPhone
5.81312E+17,"""@marleeeenh: @janay_bias12 @basketball suicide is not the answer. @Suicideprevention"" I LOVE YOU😂❤️",Nay Nay,-117.075555,33.034949,27:18.3,Twitter for iPhone
5.8132E+17,"When your friends wanna go suicide bombing but you gotta take your cheetah to the vet http://t.co/0Us4ZkPu3R""",jh,-121.045403,37.452557,01:12.7,Twitter for Android
5.81328E+17,Thinking back. I had every right to commit suicide,Robert⚡,-121.142146,37.494461,31:14.3,Twitter for Android
5.81427E+17,It is one thing to commit suicide &amp; kill yourself but to take the lives of so many innocent people w/ you. An entirely new level of selfish.,Miss Cleavage Browns,-82.94591,39.427663,05:23.6,Twitter for Android
5.81512E+17,RIP to the Hampton University student who ended his life suicide is never the answer really wish you would have gotten the help you needed🙏,Brad Brady,-81.93817,41.376275,45:33.7,Twitter for iPhone
5.8152E+17,"""Live life hard"" #suicidesilence ☆♤♧°",Jamie Hobson,-83.74855,39.921994,16:51.8,Twitter for Android
5.81543E+17,Taking the PCH was practically suicide.,artem,-120.694877,35.716343,48:46.1,Twitter for iPhone
5.81585E+17,Listen to Britney Jean RT @FeimM: what's the fastest way to commit suicide with minimal pain?,Nathan,-117.090978,32.750719,32:10.5,Twitter for Android
5.81589E+17,True loves suicide,Jess,-117.00605,33.232403,51:20.5,Twitter for iPhone
5.81711E+17,"Think before suicide. This mother will never get to hug her son again, hear him talk again, go to his wedding, etc. http://t.co/wXyEfJiNKt",Joseph J. Matthew,-119.007994,35.192894,54:52.5,Twitter for Android
5.81714E+17,@SoaRBurr Just want to let you that your a racist wannabe trickshotter who promotes suicide to people. Just to let you know.,Mdog,-84.372262,39.241049,05:23.2,Twitter for iPhone
5.81959E+17,Time to run many suicides. #mostimproved #whichmeanstheworstplayerthatgotalittlebetter… https://t.co/jnFLTZnBYi,Francis Bautista,-117.093759,32.57901,18:34.8,Instagram
5.8199E+17,@oursidesuicide Thanks for your kind words. I'm sorry for your loss. @afspnational @MedicalNewsNet,Doug Brunk,-117.011145,32.792224,23:05.2,Twitter for Android
5.82273E+17,"@DarthCoffeeus 
You can't go full rehab for one 
Medication for depression has been known to have side effects of suicide",dave rogers,-82.028073,39.921823,09:32.7,Twitter for Android
5.82327E+17,@troicki_viktor @ESPNTennis don't worry the addiction is physically safe just a mental killer. Welcome to social networking suicide! 😂😂😂😂,Darren Tandy,-117.270115,32.982731,41:28.2,Twitter for iPhone
5.82337E+17,"Model: @ohh_carrrie 

#Suicidegirls #h2oceanmodel #tattoo @h2ocean @suicidegirls @ R.E. Photography https://t.co/A9CLyrU2cH",R.E. Photography,-80.642602,41.182297,22:57.9,Instagram
5.82373E+17,"@pstrople @RaiseYourVision Indeed, that's when it ceases to be  suicide and becomes mass murder.",Jeff Keck,-117.101385,32.961238,44:00.5,Twitter for iPhone
5.8239E+17,“@cnnbrk: Black man found hanging from tree in Mississippi. It's unclear if he committed suicide or was killed. Unclear ? 😐,6God,-116.987618,32.734211,53:27.8,Twitter for iPhone
5.8239E+17,"“@cnnbrk: Black man found hanging from tree in Mississippi. It's unclear if he committed suicide or was killed."" Unclear? 😐 smh",6God,-116.987702,32.734191,54:22.5,Twitter for iPhone
5.82563E+17,"My mom just talked about her getting perm....it's 2015, that's social suicide",Marissa Avalon,-83.036825,41.27549,19:58.3,Twitter for iPhone
5.82661E+17,Self pity is suicide.. #HarshTruth,Raylah ,-116.569007,32.853139,48:42.2,Twitter for iPhone
5.82669E+17,I brought dom to the valley and he asked if anybody has committed suicide off the bridge,ॐmichelenaॐ,-81.825182,41.473164,22:49.3,Twitter for iPhone
5.82692E+17,Worried the actions of the German copilot are going to lead to more stigmatization of those with mental illness or past suicide attempts,Pete Morrison,-117.114858,32.960338,51:40.0,Twitter for iPhone
5.82692E+17,@ScottKaplan AZTECS just tried a suicide squeeze. Batter didn't lay it down. SDSU down 1-0 top of 8 to BYU .  #aztecbaseball,DJ,-117.078591,32.774161,53:33.0,Twitter for iPhone
5.82706E+17,I hate when people take about suicide or being dead like its something to be tooken lightly. Some of us value our lives and people in them .,MJ- DabKitten,-117.131424,32.760565,49:50.0,Twitter for iPhone
5.82706E+17,People have also lost so many people from suicide and other causes . It's not cool .,MJ- DabKitten,-117.131542,32.760734,50:18.8,Twitter for iPhone
5.8274E+17,@abbychez the virgin suicides,Kaley,-81.515043,41.48245,02:42.1,Twitter for iPhone
5.82789E+17,Bieber gonna commit suicide after Jeffrey Ross' bit lmaoo,Darkskinned Albino,-117.038774,32.593282,17:53.5,Twitter for iPhone
5.82928E+17,"QPR / suicide prevention training (@ Grossmont College Griffin Center in El Cajon, CA) https://t.co/L6JraOvG4E",Kurt Cunningham,-117.005313,32.81558,32:18.9,foursquare
5.82961E+17,I hate when bugs decide to commit suicide on my windshield,Josh Olivares,-118.974091,35.266875,42:57.4,Twitter for iPhone
5.83036E+17,San Diego grad victim of murder-suicide: The Scripps Ranch High graduate was set to complete her veterinary studies… http://t.co/n43sy8pQIm,San Diego Press,-117.166272,32.714312,40:41.1,dlvr.it
5.83306E+17,"""The suicide rate of our returning veterans is a national travesty"" -Patrick Kennedy #IIR2015",Lee Pepper,-117.177967,32.680858,34:23.8,Twitter for iPhone
5.83438E+17,Deadly shooting in Oceanside could be murder-suicide attempt: A woman was killed and a man gravely wounded… http://t.co/EtDvepQ2aq,San Diego Press,-117.166272,32.714312,16:43.5,dlvr.it
5.83438E+17,"“@AbbieCBS8: #Oceanside PD says murder &amp; attempted suicide in 4200 blk Vista del Rio Wy. Boyfriend lived, girlfriend died. 20 years old 😔😢😔😞",Isaura Arango,-117.374658,33.195907,17:37.4,Twitter for iPhone
5.83795E+17,@10News hey people luv ur news but that germanwings pilot segment is getting old ok we all know he wanted to commit suicide please move on.,CALI M.I.L.FORNIA,-117.027471,32.580909,55:51.1,Twitter for Android
5.83807E+17,"This horror movie, Unfriended.  A girl dies (apparently suicide), her friends are Skyping.  The tag line is ""if you sign off, you die"". (c)",Veiled,-117.143003,32.643287,42:01.0,Twitter for iPhone
5.83813E+17,Murder victim a 'beacon of light': Kirsten Jelinski died in apparent murder-attempted suicide in Oceanside on… http://t.co/ab6G6dKS0j,San Diego Press,-117.166272,32.714312,08:05.2,dlvr.it
5.83876E+17,@serliii_ @AvoKegeyan Serli  you'd probably force him to commit suicide hd way throughout the movie. Good call avo.,Ara Sarkisyan,-118.246781,34.143173,18:38.8,Twitter for iPhone
5.84154E+17,"RT @KFIAM640: Man commits suicide near ""Despicable Me"" ride at Universal Studios theme park. http://t.co/se7lqNNqKR http://t.co/uIve40fWJc",Rob Stockman,-117.193492,32.799812,42:41.6,TweetCaster for Android
5.84269E+17,“@r0yalsuicide_: Intellectually inclined🌻 http://t.co/8KADrJj81m”this is AMAZING,DaysiDeysiDaisy✨,-119.835447,36.543737,19:35.7,Twitter for iPhone
5.84391E+17,My fams goin to universal studios today nd sombody commit suicide there yesterday💀,Cloud611,-117.073417,32.752078,24:49.3,Twitter for iPhone
5.84569E+17,When you lose in the final four and contemplating suicide “@ericvdunn: Captions please http://t.co/q6D88waM6G”, ¯\(ツ)/¯,-117.082121,32.639664,09:44.4,Twitter for iPhone
5.84575E+17,@KristinasCall I thought there might be a suicide watch in Kentucky over the next 24 or so hours.,Mike Bush,-120.907905,38.69584,35:34.4,Twitter for Windows Phone
5.84747E+17,"We already know 2 obvious ways to prevent suicide- gun control &amp; reduce unemployment 
http://t.co/hck6O1SiwT @vaughanbell",Allen Frances,-117.170663,32.677391,57:10.3,Twitter for Android
5.84789E+17,Kendall Martinez is choking herself with the seatbelt and about to jump out of the car and commit suicide cus were leaving Santa Barbara,nads_firaz,-120.205548,34.523703,46:11.3,Twitter for iPhone
5.84823E+17,Body found in Lake Murray was missing SDSU student: Christian Ayala's death ruled a suicide. Punctured raft and… http://t.co/wzrjpnVJud,San Diego Press,-117.166272,32.714312,02:33.1,dlvr.it
5.84823E+17,San Diego college student dies of suicide by drowning: Authorities say an 18-year-old college student from San Jose… http://t.co/WoNddIOYeu,San Diego Press,-117.166272,32.714312,02:33.7,dlvr.it
5.84919E+17,I've watched about 100 bugs commit suicide on my windshield 💔,Jenn,-121.191065,37.474564,21:24.1,Twitter for iPhone
5.84955E+17,These tbr's gon lead to a suicide 😂,Z,-117.145306,33.548048,43:17.9,Twitter for Android
5.85116E+17,@RealPaulWalker indian kids might b saved from suicide viewing the culture as I do I tried 3X,Paradox Slayer,-116.471189,32.64709,25:36.3,Twitter for iPhone
5.85191E+17,"""@HUNGERDALLAS: This hacker has got to me.. I'm committing suicide. Ily all ❤️"" I got hacked also",chelsea thompson,-120.677191,37.381112,22:29.1,Twitter for Android
5.85229E+17,"#RUGBY
@RugbyRightNow: Former England rugby international admits he contemplated suicide http://t.co/ggWbvcz1It #RugbyUnited",Coach Wade,-121.977322,37.697747,52:10.2,Twitter for iPhone
5.85456E+17,RT @DRUDGE_REPORT: Man commits #suicide after losing free buffet for life at #Vegas resort... http://t.co/4KqfHZpIdx,Rob Stockman,-117.193547,32.799774,56:31.1,TweetCaster for Android
5.85563E+17,In psychiatric observation silently watch Virginia die in suicide. They are consumers only - they buy where the crime is.,Capitalism ,-117.248929,33.219511,59:59.2,Twitter for iPad
5.85565E+17,"Officials ID Man Killed in Murder-Suicide: The man involved in a murder-suicide died a day after the incident, the… http://t.co/nqX2s15TG3",San Diego Press,-117.166272,32.714312,08:36.5,dlvr.it
5.85704E+17,Not ready for suicide awareness on Thursday. You guys are gonna learn some shit about me.,Citrus Bitch,-117.01178,33.966614,23:00.8,Twitter for Android
5.85716E+17,You can't join mathletes it's social suicide,chelsyjae,-120.107538,39.284507,10:50.6,Twitter for iPhone
5.85979E+17,"""Getting real tired of nobody trusting in my self-righteous suicide."" - Me, the writer of Chop Suey",Miles ,-123.822262,40.118717,33:14.0,Twitter for Android
5.85992E+17,@MathieuMaroghi @_rubenduran maroghi are u tryin to suicide bomb again in the name of Allah,jonas,-116.89626,32.833854,27:21.6,Twitter for iPhone
5.86063E+17,"Man in suspected murder-suicide identified: Jose Beltran, 25, died at a hospital a day after the Oceanside shooting. http://t.co/SJDo5PX9G8",San Diego Press,-117.166272,32.714312,06:14.6,dlvr.it
5.86255E+17,#bmorfit #trainerbutts #trainhard #legday #suicides #summeralmosthere #katie&amp;kids #fitpeeps… https://t.co/nEtMXJwPy8,Bmorfit Boot Camp,-117.204888,32.882484,52:44.9,Instagram
5.86344E+17,"#mash I looked for Hot Lips but alas, suicide must have been painless for her @ Malibu Creek State Park https://t.co/lFgZHOavC2",SensitiveNiceGuy,-118.711112,34.100725,44:51.8,Instagram
5.86534E+17,"@Forbes attempting suicide to leave a Charlottesville, Va hospital and noticing they fired the employee for stopping me the next day.",Capitalism ,-117.248902,33.219436,19:20.5,Twitter for iPad
5.86534E+17,"Best : @Forbes attempting suicide to leave a Charlottesville, Va hospital and noticing they fired the employee for stopping me the next day.",Capitalism ,-117.24906,33.21939,21:25.3,Twitter for iPad
5.86583E+17,Teen commits suicide after constant bullying: Friends and family are mourning a 16-year-old transgender Fallbrook… http://t.co/pjEZxJVPaW,San Diego Press,-117.166272,32.714312,35:34.8,dlvr.it
5.86596E+17,RT @KFIAM640: #Kansas man charged with planning suicide attack against #FortRiley . http://t.co/bwsRBVWpfC http://t.co/eD1ynk4ZJS,Rob Stockman,-117.192051,32.809464,26:30.7,TweetCaster for Android
5.86716E+17,#MyRefundsEnoughFor me to get that doc to perform that assisted suicide on my ma,Pootie Tang,-123.628813,40.948299,23:28.7,Twitter for Android
5.86969E+17,"""@Jezebel: Transgender teen commits suicide after bullying http://t.co/T0kjW4AVwh""

So incredibly sad.

We. Must. Stop. Bullying.",robert.malcolm,-117.195336,32.794058,08:50.2,Twitter for Android
5.86976E+17,"@normmacdonald Sam Snead thought death of Clifford Roberts on hollowed Augusta grounds was murder, not a suicide. Your thoughts? #normcast",Robert Goodwin,-122.180039,37.468445,35:27.6,Twitter for iPad
5.87012E+17,How do I write a suicide note in 140 characters or less?? #MyNewFirstTweet,Pootie Tang,-123.629078,40.94804,58:33.6,Twitter for Android
5.87116E+17,coachella snapstory making me consider suicide,【＝◈︿◈＝】queenB【＝◈︿◈＝】,-117.0285,32.607796,54:16.2,Twitter for iPhone
5.87374E+17,"A book commit suicide every time you watch ""la rosa de guadalupe or the fucking novelas"" save the books 😔😔",Obama's fav Mexican,-121.590473,36.663407,57:51.0,Twitter for iPhone
5.87398E+17,"@EllenPage  #California: Bullied #transgender teen dies in apparent suicide - http://t.co/TsfmMjKXRq #LGBT http://t.co/EjUXiCftNb""",kimiko miyako page,-121.80798,36.27042,31:31.1,Twitter for Android
5.87403E+17,We won in bocce ball! Don't have to drink the suicide drink!! HANDS UP!! #sundayfunday #somuchthis… https://t.co/A9kh5SOTup,Eric Wall,-117.211664,32.740505,52:50.6,Instagram
5.87524E+17,I can't believe suicides on my fucking mind..,luis gutierrez,-117.082749,32.74074,55:14.5,Twitter for Android
5.8761E+17,"Widow: Jail should have averted suicide: Lawsuit notes history of threats, closer scrutiny at Camp Pendleton brig. http://t.co/Owcuwj6xoH",San Diego Press,-117.166272,32.714312,36:40.9,dlvr.it
5.87695E+17,"San Diego Transgender Teen Deaths Prompt Questions On Bullying, Support: Following the suicides of two transgender… http://t.co/TStPp7lhbV",San Diego Press,-117.166272,32.714312,11:15.2,dlvr.it
5.87763E+17,wtf someone committed suicided on a freeway,karly,-121.92447,36.990743,41:40.4,Twitter for iPhone
5.88225E+17,@kiiyara_ @kaitlon_hailey I'm black I don't do suicide lol I'm the nigga who kill niggas aka homicide 🔪🔫🔫,☁️✈️Young Je'fe⚡️☀️,-116.977306,32.632236,20:07.8,Twitter for iPhone
5.88344E+17,the ultimate compliment to a person is being suicided by the illuminati,90sTeenager,-116.947155,32.806427,10:27.2,Twitter for Android
5.88875E+17,"Wonder Con, day 1: See? More Suicide Girls! #wondercon2015 #wondercon #wca2015 #wca #suicidegirls @… https://t.co/S4CUz0bwJd",Pablo Abilez,-117.253895,33.192436,21:11.1,Instagram
5.88918E+17,I can't wait until I can do a bomb set and turn it in as a suicide girl hopeful 😍😍😍😍,sriracha mama,-120.653225,40.390011,12:07.8,Twitter for iPhone
5.8918E+17,Talking to my coworker about growing up in my hometown in WA listening to @rockyvotolato. feeeeels ❤️ brb while I listen to #suicidemedicine,Sophia Rae,-117.225083,33.136914,33:02.1,Twitter for iPhone
5.89243E+17,My dad told my sister our guinea pig that died a few years ago committed suicide and she believed him,ranger rick,-117.126691,32.576859,42:16.9,Twitter for iPhone
5.89243E+17,"Heaven is my baby, suicide's her father, opulence is the end. http://t.co/CmzT8LIVvU",Crystal loves you,-117.03749,32.565658,44:36.2,Twitter for iPhone
5.89259E+17,https://t.co/4MNVXwjwPj sad she killed herself I swear when I got  LP in 1996 I felt something would and did happen her suicide-not answer,joe costanzo,-118.249177,34.2314,48:37.1,Twitter for Android
5.8931E+17,Never thoughts of suicide I'm too alive,Brandon,-115.66588,32.811453,09:54.2,Twitter for iPhone
5.89434E+17,What should my suicide girl name be 😎,sriracha mama,-120.653188,40.390053,22:30.4,Twitter for iPhone
5.8944E+17,Just want to be a suicide girl and stuff,sriracha mama,-120.653182,40.390009,45:47.5,Twitter for iPhone
5.89512E+17,Hey it's Nich pray for me bc I'm taking a chem test today and the suicide rate triples the week of chem tests,Nich Alvidrez,-117.070304,32.775006,32:32.4,Twitter for iPhone
5.89543E+17,RT @TMZ: #AaronHernandez on #suicide watch after murder conviction http://t.co/3A0QXSugiZ http://t.co/l8cltOTFrq,Rob Stockman,-117.190047,32.908647,37:25.5,TweetCaster for Android
5.8958E+17,"Is there anyway out of the Episcopal Church other than suicide, now that you have announced you are a business headed by judas Iscariot?",Capitalism ,-117.249029,33.219353,05:11.0,Twitter for iPad
5.89625E+17,Loving you is romance and suicide.,lydia. ,-117.141726,32.913151,04:05.8,Twitter for iPhone
5.89661E+17,-- &amp; it'll hit u twice aa hard &amp; I really do hope u live with the guilt of knowing u made someone commit suicide. U deserve it.. U really do,gigi,-121.401663,38.39851,24:56.8,Twitter for Android
5.89675E+17,When you wanna commit suicide but it doesnt work out http://t.co/kpbH75J9NK,TSM Maro,-117.109823,32.937867,21:13.2,Twitter for iPhone
5.89706E+17,Nope suicide would have been stupid. #SwordArtOnlineII,Victor Monjaras,-121.103185,38.830934,25:13.5,Twitter for iPhone
5.8978E+17,Sundays are my suicide days |-/,jexy,-117.111364,32.703369,18:14.8,Twitter for Android
5.89879E+17,Holy suicide squeeze @DartmouthSball 👊💚🍀 yeah morg!,suzyhoke,-119.862182,34.443544,51:01.9,Twitter for iPhone
5.89919E+17,Murder not suicide,madie,-116.23676,33.683677,30:17.5,Twitter for iPhone
5.89934E+17,Looking at myself in the mirror makes me want to commit suicide,thalia,-117.027374,32.679248,31:18.6,Twitter for iPhone
5.90281E+17,"is ""I can't bear to see another '4/20 more like 1/5 fractions lol' joke"" valid grounds for suicide",️,-122.394087,38.377495,29:01.5,Twitter for iPhone
5.90336E+17,"I tried suicide once, and I'll try it again, that's why I write songs, where I die at the end, cause I don't give a fuck - Eminem",Marshall Mathers,-119.239908,35.677013,08:56.7,Twitter for iPhone
5.90697E+17,"On the subject of anatomy, I had that one emotional breakdown every full time student has before they commit suicide because of all the work",Mike Hawk,-118.224099,34.167615,00:05.7,Twitter for iPhone
5.90743E+17,lmfao i could tweet about suicide and everyone would just think im playing around or joking,Emotional Fuckhead,-117.146994,32.703201,04:23.8,Twitter for iPhone
5.90807E+17,&amp;&amp; I'll be your cryin shoulder &amp; I'll be love's suicide ❤️,Alex Robinson,-122.283392,40.369941,18:20.2,Twitter for iPhone
5.90908E+17,My ears just committed suicide  https://t.co/tVcwCmGWGD,Anthony,-119.576509,36.774717,00:08.4,Twitter for iPhone
5.90977E+17,I probably would have committed suicide in freshman year if it weren't for Kenzie helping me,Laramie Lamedon,-121.217826,38.554539,33:49.6,Twitter for iPhone
5.9098E+17,"@fox5sandiego  man,, 78 east to Ramona from Escondido is a suicide mission",Gerald Bell,-117.101717,33.145262,45:51.9,Twitter for Android Tablets
5.91099E+17,Contemplating suicide,Josephine ,-117.114362,33.47229,37:35.1,Twitter for iPhone
5.91117E+17,Social media suicide #EarthIn3Words,Pootie Tang,-123.629184,40.948082,50:49.5,Twitter for Android
5.91173E+17,Watching this documentary and damn I don't agree with people and their view on suicide!,SM~Official,-120.631896,40.432005,33:26.6,Twitter for Android
5.91349E+17,My taint is a suicide bomber #PainfulSelfRealizations,Pootie Tang,-123.628982,40.948213,12:23.9,Twitter for Android
5.91407E+17,Proper reporting on suicide and mental illness workshop. https://t.co/iO0VyzF1j1 http://t.co/xXVZGqX5T2,Kurt Cunningham,-117.179663,32.769831,03:28.0,foursquare
5.91452E+17,"@calstate_man 
Otis Williams mom died of cancer. 
Wife of Otis Williams,  suicide",GO REDSOX GO,-117.049901,32.74603,00:53.3,Twitter for Android Tablets
5.91467E+17,"Naw Ice, you're better than this dude, these stereotypes cause harm to our kids and lead to suicide, you know what that is like @vanillaice","Toby, just Toby",-123.77262,41.2203,00:49.9,Twitter for iPhone
5.91482E+17,":^) (^: 
"" suicide isn't the answer """,loveyou,-118.299247,34.16313,02:00.0,Twitter for Android
5.91635E+17,"turkey run, turkey hide, if I was a turk I would commit suicide",sevsev,-118.25784,34.139641,08:46.2,Twitter for iPhone
5.9176E+17,the virgin suicides,jexy,-117.111427,32.703645,25:21.8,Twitter for Android
5.91779E+17,@tyler_dubbs I'm hella hyped for the suicide squad movie,boschi,-121.092805,37.479967,40:45.3,Twitter for iPhone
5.9178E+17,I'm only interested in suicide squad for will smith as deadshot anyways,evalyn,-119.455504,36.51805,45:15.1,Twitter for Android
5.91791E+17,Prescription Database Law Could Cut Painkiller Deaths: A proposed law could reduce accidental deaths and suicides… http://t.co/5x9Yn9L9P6,San Diego Press,-117.166272,32.714312,27:12.3,dlvr.it
5.91804E+17,"@BlockbusterMx que es suicide squad?
Se ve Bien Freon.",Omar Garcia,-116.925288,32.530803,19:37.8,Twitter for Windows
5.91806E+17,Prescription Database Law Could Cut Painkiller Deaths: A proposed law could reduce accidental deaths and suicides… http://t.co/QQvf4XC8tV,San Diego Press,-117.166272,32.714312,30:06.3,dlvr.it
5.91829E+17,Hearing that Bruce Jenner contemplated suicide brought me to tears. #BruceJennerABC,_____lex*,-117.070403,32.69449,00:01.3,Twitter for Android
5.91891E+17,RT @tomleykis: 45% #transgenders attempt suicide according to doctor. Easy solution: don't cut your dick off. #Leykis http://t.co/uekvxOszsX,Rob Stockman,-117.193608,32.799754,05:30.9,TweetCaster for Android
5.91996E+17,"Teenage suicide attempters have high risk premature death in 10 yrs
http://t.co/7LZBzPb7DH
@Dr_YFinkelstein @DavidJuurlink",Allen Frances,-117.135057,32.621818,04:47.5,Twitter for Android
5.92083E+17,"@ConsiderThis1 LOL when our cat does this we call it ""suicide kitty"" ... she's had enough of us!",Jessie,-117.740631,33.605661,50:35.9,Twitter for Android Tablets
5.92135E+17,Congrats to #rushfieldhockey on 1st place @ the annual Play for Mila tourney to promote suicide awareness. #4mila 🌻💛 http://t.co/wz4uCA8LBb,RUSH Field Hockey,-117.261915,33.048117,15:26.8,Twitter for iPhone
5.92351E+17,"Personality Disorder is ignored in treatment/research despite being major suicide predictor
http://t.co/6Z91JMdOm0 @SigNorway",Allen Frances,-117.171336,32.67565,33:06.9,Twitter for Android
5.92399E+17,@berniewilson any word on openness to walking Adrian instead of suicide? !?!?!,Christopher Naumann,-116.994603,32.652604,44:50.0,Twitter for Android
5.92415E+17,@kiarraftw they stopped it cause he Trynna commit suicide,honeyyyy,-117.141871,33.434859,50:09.8,Twitter for iPhone
5.9253E+17,Glorifying suicide...dumb http://t.co/DnQiws44ve,bam b,-117.127424,32.581855,25:31.2,Twitter for iPhone
5.92602E+17,#noexcuses #antisuicide #antidepression #antimindgames #yourlife #youchoose #worthliving… https://t.co/hDJjPRwOfQ,Saeed Gomez,-117.087791,32.626544,12:27.1,Instagram
5.92764E+17,#noexcuses #antisuicide #antidepression #antimindgames #yourlife #youchoose #worthliving… https://t.co/hDJjPRwOfQ,Saeed Gomez,-117.087791,32.626544,54:37.7,Instagram
5.93846E+17,I have more military friends dead from suicide than reached retirement. I give up. Maybe tomorrow will be better but not today.,Robert Wolf Mirasol,-117.15527,32.81843,34:09.5,Twitter for Windows Phone
5.94E+17,9 suicides!!! Thanks coach Liz!!!! 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,jesus hair,-117.012517,32.613921,47:13.6,Twitter for iPhone
5.94127E+17,"Review of 7 million admissions- 1/676 psychiatric inpatients suicides in hospital
http://t.co/j8BC4LcXY7
@Mental_Elf",Allen Frances,-117.170607,32.677413,09:49.0,Twitter for Android
5.9424E+17,"Things I did at work today: watched a bird commit suicide, violently tortured gummy bears, and taught… https://t.co/iRWpW2J3ro",Alyssa Navapanich,-117.104514,33.099394,42:22.3,Instagram
5.94552E+17,"Mother, daughter, boyfriend dead in murder-suicide: Two women were killed, apparently by the daughter's boyfriend… http://t.co/sRK3gCCGLd",San Diego Press,-117.166272,32.714312,22:05.1,dlvr.it
5.9493E+17,“@BestComedyVine: When you trying to avoid an ass whipping so you commit suicide 😂😭😂 https://t.co/BCyf84hD58”HAHAHAHAHA,PC,-117.07399,32.752213,23:28.4,Twitter for iPhone
5.95024E+17,@Blackmasks  nah the Latino next to croc or shark is diablo..he is in the new 52 suicide squad,Andrew Arocho,-116.958709,32.618678,35:21.5,Twitter for Android
5.95768E+17,"Family and friends remember victims of a murder-suicide: On Tuesday, a mother and daughter killed in an apparent… http://t.co/pul1saLggX",San Diego Press,-117.166272,32.714312,52:16.5,dlvr.it
5.95833E+17,"Friends remember victims of a murder-suicide: On Tuesday, a mother and daughter killed in an apparent double murder… http://t.co/mG5J6DFuJ1",San Diego Press,-117.166272,32.714312,09:12.0,dlvr.it
5.95981E+17,Coronado to Study Bridge Barrier: A grass roots effort to end suicides on the Coronado Bay Bridge received the… http://t.co/Rk9eP2009A,San Diego Press,-117.166272,32.714312,59:37.3,dlvr.it
5.96038E+17,"@lindseytapia ""it was social suicide""",Francesca Federico,-117.199975,32.959541,44:03.1,Twitter for iPad
5.96134E+17,Coronado backs bridge suicide barrier study: Supporters say benefits of barriers go beyond stopping people from… http://t.co/PZPOsDyL6L,San Diego Press,-117.166272,32.714312,04:51.1,dlvr.it
5.96328E+17,#morningtraffic #gottem going crazy #jumper #suicideprevention #doncornelius #danwhite #robinwillams… https://t.co/fNZoAaO9jx,calibaydotcom,-122.343117,37.815985,56:17.0,Instagram
